account_id,customer_id,branch_id,account_type,status,open_date,balance,currency,interest_rate
ACC00005328,CUST0008120,BR0010,Current,Active,2025-01-24,28093.74,INR,6.08
ACC00005329,CUST0006750,BR0039,Savings,Closed,2025-07-03,23691.14,INR,3.63
ACC00005330,CUST0000519,BR0027,Savings,Active,2022-10-06,44160.67,EUR,7.01
ACC00005331,CUST0008676,BR0003,Savings,Active,2023-05-12,29473.35,INR,2.84
ACC00005332,CUST0003852,BR0035,Savings,Active,2022-06-02,379608.87,USD,8.13
ACC00005333,CUST0006856,BR0018,Savings,Active,2023-10-26,7650.37,EUR,5.27
ACC00005334,CUST0005005,BR0024,Current,Active,2023-04-22,54088.81,INR,4.82
ACC00005335,CUST0005545,BR0013,Savings,Dormant,2019-11-22,133293.85,INR,5.63
ACC00005336,CUST0009226,BR0044,Savings,Active,2025-05-30,190518.42,INR,6.44
ACC00005337,CUST0008958,BR0017,NRI,Active,2025-01-25,140249.49,INR,2.58
ACC00005338,CUST0003361,BR0017,Savings,Active,2019-01-17,153455.23,INR,3.38
ACC00005339,CUST0006053,BR0011,RD,Active,2019-09-05,25508.02,INR,7.44
ACC00005340,CUST0006759,BR0017,Savings,Active,2022-02-12,11937.14,INR,7.94
ACC00005341,CUST0000988,BR0049,Current,Active,2024-08-28,31817.22,USD,4.14
ACC00005342,CUST0008208,BR0019,Savings,Active,2022-05-04,121509.23,INR,6.43
ACC00005343,CUST0007496,BR0007,Savings,Dormant,2025-06-21,1046.02,INR,8.21
ACC00005344,CUST0007093,BR0019,Current,Dormant,2019-10-10,16734.74,INR,2.56
ACC00005345,CUST0009763,BR0034,Current,Active,2023-10-16,6838.09,EUR,4.37
ACC00005346,CUST0004428,BR0029,RD,Closed,2026-01-07,3957.55,INR,7.3
ACC00005347,CUST0000079,BR0030,Current,Dormant,2021-11-29,10894.91,INR,7.84
ACC00005348,CUST0001819,BR0042,Current,Dormant,2020-03-26,31193.48,INR,6.72
ACC00005349,CUST0009237,BR0029,Savings,Active,2021-06-12,34934.1,INR,7.83
ACC00005350,CUST0009804,BR0038,Savings,Active,2019-09-05,59786.68,INR,2.82
ACC00005351,CUST0000432,BR0048,Savings,Active,2025-09-17,108424.18,INR,4.23
ACC00005352,CUST0008805,BR0008,Current,Active,2022-10-21,328245.84,INR,3.8
ACC00005353,CUST0004351,BR0004,Savings,Active,2024-11-12,15393.07,INR,4.69
ACC00005354,CUST0008464,BR0028,Savings,Dormant,2022-06-07,61824.87,INR,5.05
ACC00005355,CUST0004432,BR0011,FD,Active,2018-04-18,69401.92,INR,3.8
ACC00005356,CUST0008950,BR0018,Savings,Active,2020-06-12,3657.35,INR,8.06
ACC00005357,CUST0004304,BR0021,Savings,Active,2023-09-27,88844.76,INR,3.24
ACC00005358,CUST0008306,BR0047,Savings,Closed,2019-05-17,20977.34,INR,7.15
ACC00005359,CUST0005152,BR0048,FD,Active,2023-07-25,28826.4,INR,7.85
ACC00005360,CUST0005017,BR0040,Savings,Active,2024-03-25,9464.57,INR,4.92
ACC00005361,CUST0001963,BR0032,Current,Active,2018-05-12,11316.07,INR,5.66
ACC00005362,CUST0003066,BR0017,Savings,Active,2018-10-13,52136.51,USD,7.93
ACC00005363,CUST0003949,BR0034,Savings,Dormant,2024-02-28,33625.02,INR,3.4
ACC00005364,CUST0007672,BR0017,FD,Active,2020-09-15,144705.84,INR,3.27
ACC00005365,CUST0009026,BR0015,NRI,Active,2025-10-02,19262.1,INR,2.79
ACC00005366,CUST0007107,BR0020,Savings,Active,2026-02-04,71929.06,INR,7.68
ACC00005367,CUST0000929,BR0039,FD,Active,2022-11-28,83275.82,INR,3.93
ACC00005368,CUST0005423,BR0011,Current,Active,2022-06-16,6041.95,INR,5.42
ACC00005369,CUST0002916,BR0019,Savings,Dormant,2023-11-11,4079.53,INR,4.22
ACC00005370,CUST0009536,BR0032,Current,Active,2020-05-14,8071.92,INR,8.41
ACC00005371,CUST0005388,BR0024,FD,Active,2021-08-30,77471.43,INR,7.42
ACC00005372,CUST0009390,BR0006,Savings,Active,2025-05-11,49973.25,INR,6.53
ACC00005373,CUST0000198,BR0018,RD,Active,2021-03-09,18234.17,INR,7.94
ACC00005374,CUST0009049,BR0041,Current,Active,2020-03-24,33539.4,INR,3.99
ACC00005375,CUST0004398,BR0048,Savings,Active,2023-07-14,2947.12,INR,4.21
ACC00005376,CUST0004501,BR0013,Current,Active,2023-01-06,18084.86,USD,7.3
ACC00005377,CUST0006866,BR0026,Current,Active,2019-02-08,75018.73,INR,3.9
ACC00005378,CUST0009186,BR0008,Current,Dormant,2019-08-06,26693.24,INR,6.22
ACC00005379,CUST0000846,BR0026,FD,Active,2018-04-29,12073.75,INR,6.81
ACC00005380,CUST0006291,BR0049,Current,Dormant,2022-08-01,34304.82,INR,4.72
ACC00005381,CUST0001748,BR0014,Current,Active,2020-04-29,6844.92,INR,6.78
ACC00005382,CUST0005508,BR0041,NRI,Active,2019-02-09,13134.99,INR,2.87
ACC00005383,CUST0004966,BR0006,Savings,Dormant,2019-02-24,27796.76,INR,4.94
ACC00005384,CUST0009760,BR0016,Savings,Active,2018-09-13,8450.29,INR,6.98
ACC00005385,CUST0000346,BR0035,Savings,Active,2024-11-22,6190.3,INR,5.69
ACC00005386,CUST0000156,BR0034,Savings,Active,2018-06-10,92274.14,INR,6.74
ACC00005387,CUST0005562,BR0040,Current,Active,2020-12-29,15508.86,INR,5.83
ACC00005388,CUST0007370,BR0027,FD,Active,2022-01-29,3000.7,INR,4.59
ACC00005389,CUST0005033,BR0036,Savings,Dormant,2022-02-05,13240.05,INR,4.17
ACC00005390,CUST0008334,BR0012,Current,Active,2024-09-17,49633.54,INR,5.33
ACC00005391,CUST0000104,BR0001,FD,Active,2020-04-01,1234.91,INR,4.17
ACC00005392,CUST0001239,BR0029,RD,Active,2025-09-02,25701.69,INR,5.31
ACC00005393,CUST0007477,BR0017,Savings,Dormant,2021-09-23,6322.88,EUR,4.73
ACC00005394,CUST0004204,BR0018,Savings,Active,2023-06-03,27602.14,INR,3.47
ACC00005395,CUST0003532,BR0049,Current,Active,2023-10-18,6799.0,INR,6.74
ACC00005396,CUST0003876,BR0016,FD,Dormant,2024-05-05,22030.96,INR,3.71
ACC00005397,CUST0008116,BR0035,Savings,Active,2021-10-07,58312.73,INR,8.42
ACC00005398,CUST0001253,BR0009,Savings,Active,2023-08-19,30954.29,INR,8.08
ACC00005399,CUST0007080,BR0044,Savings,Active,2018-07-18,1764.0,INR,8.33
ACC00005400,CUST0007110,BR0039,RD,Active,2022-04-13,69452.12,INR,5.99
ACC00005401,CUST0008400,BR0038,Savings,Active,2020-07-25,50354.4,INR,3.19
ACC00005402,CUST0005641,BR0043,Current,Active,2020-03-05,12392.38,INR,8.33
ACC00005403,CUST0001763,BR0006,Savings,Active,2018-04-29,1386.63,INR,3.62
ACC00005404,CUST0008910,BR0026,Savings,Active,2022-06-02,7540.77,INR,6.47
ACC00005405,CUST0001429,BR0017,Savings,Dormant,2025-09-25,52614.12,INR,2.53
ACC00005406,CUST0004277,BR0024,Savings,Active,2023-01-24,12033.76,USD,7.36
ACC00005407,CUST0008006,BR0010,Current,Active,2020-10-08,17347.18,INR,5.66
ACC00005408,CUST0000641,BR0032,Current,Active,2021-02-10,25040.41,INR,4.12
ACC00005409,CUST0001823,BR0003,Savings,Active,2022-01-15,113927.99,INR,3.21
ACC00005410,CUST0005805,BR0019,Savings,Active,2021-01-23,10256.24,INR,7.1
ACC00005411,CUST0003049,BR0035,Savings,Active,2022-06-13,98045.72,USD,2.69
ACC00005412,CUST0003228,BR0027,Current,Active,2023-02-21,47979.8,INR,6.44
ACC00005413,CUST0001920,BR0025,Current,Active,2022-02-06,192638.62,INR,8.07
ACC00005414,CUST0009603,BR0021,FD,Active,2023-12-02,4051.23,INR,5.17
ACC00005415,CUST0008663,BR0002,NRI,Active,2019-08-31,22577.76,INR,3.83
ACC00005416,CUST0005800,BR0020,Savings,Active,2025-07-26,251841.96,INR,2.88
ACC00005417,CUST0004100,BR0023,Savings,Active,2021-01-17,31809.93,INR,4.07
ACC00005418,CUST0006138,BR0033,NRI,Dormant,2021-08-28,17935.02,INR,5.67
ACC00005419,CUST0006342,BR0050,Savings,Closed,2023-03-28,8487.75,INR,7.85
ACC00005420,CUST0007564,BR0008,Savings,Closed,2019-09-06,68157.76,INR,6.69
ACC00005421,CUST0009594,BR0037,Savings,Active,2022-08-26,37242.45,INR,6.76
ACC00005422,CUST0009690,BR0042,Savings,Active,2022-01-19,9542.75,INR,5.28
ACC00005423,CUST0009913,BR0030,Savings,Active,2023-06-28,97757.44,INR,7.86
ACC00005424,CUST0000579,BR0031,Savings,Active,2019-03-27,296522.9,INR,7.69
ACC00005425,CUST0005005,BR0041,Current,Active,2023-10-05,18555.51,INR,4.0
ACC00005426,CUST0002601,BR0018,Current,Active,2020-08-03,36066.7,INR,5.57
ACC00005427,CUST0008935,BR0031,Current,Active,2018-12-06,14955.67,USD,3.64
ACC00005428,CUST0005783,BR0026,Current,Active,2022-06-28,13397.05,INR,5.29
ACC00005429,CUST0004271,BR0024,Savings,Active,2024-09-02,43777.08,INR,7.97
ACC00005430,CUST0002031,BR0005,Savings,Closed,2024-10-15,31911.4,INR,6.56
ACC00005431,CUST0005860,BR0011,Current,Closed,2024-01-27,6310.41,INR,3.12
ACC00005432,CUST0003108,BR0024,Savings,Active,2022-09-02,42618.97,INR,6.73
ACC00005433,CUST0007182,BR0001,Current,Dormant,2023-03-15,4749.13,INR,7.77
ACC00005434,CUST0002229,BR0012,NRI,Active,2021-09-05,124028.53,INR,6.51
ACC00005435,CUST0003265,BR0038,Savings,Active,2025-01-04,270474.78,INR,2.71
ACC00005436,CUST0001735,BR0023,Savings,Dormant,2025-01-09,3737.29,INR,2.64
ACC00005437,CUST0004944,BR0044,Current,Active,2023-07-31,47744.12,EUR,2.55
ACC00005438,CUST0005024,BR0025,Current,Active,2018-07-10,19490.94,INR,7.24
ACC00005439,CUST0004110,BR0012,Savings,Active,2020-10-04,30326.9,USD,6.94
ACC00005440,CUST0009647,BR0003,Current,Active,2025-12-26,186705.94,INR,3.51
ACC00005441,CUST0002127,BR0024,RD,Active,2023-01-30,1337.51,INR,7.22
ACC00005442,CUST0003956,BR0026,Savings,Active,2020-04-10,7286.66,INR,3.67
ACC00005443,CUST0008193,BR0015,Current,Active,2022-06-25,128380.46,INR,7.98
ACC00005444,CUST0005084,BR0031,Current,Active,2021-08-31,2840.05,INR,4.8
ACC00005445,CUST0006931,BR0043,FD,Active,2021-03-30,11662.8,INR,2.56
ACC00005446,CUST0008839,BR0042,Savings,Active,2022-06-10,43753.26,INR,8.38
ACC00005447,CUST0006610,BR0021,FD,Dormant,2023-12-02,16082.49,USD,8.46
ACC00005448,CUST0007679,BR0021,Current,Active,2021-03-03,43147.93,INR,8.45
ACC00005449,CUST0000708,BR0021,Current,Active,2021-06-07,98244.05,INR,3.06
ACC00005450,CUST0008795,BR0048,Savings,Active,2023-03-26,71575.87,EUR,2.92
ACC00005451,CUST0002832,BR0025,Savings,Active,2019-12-20,12094.9,INR,5.21
ACC00005452,CUST0003662,BR0012,Savings,Active,2021-10-27,128996.51,INR,4.2
ACC00005453,CUST0004110,BR0048,Current,Active,2020-03-25,291510.22,INR,5.65
ACC00005454,CUST0002091,BR0037,FD,Active,2022-02-25,5903.43,USD,7.11
ACC00005455,CUST0001099,BR0018,Savings,Active,2023-04-29,7038.25,INR,2.86
ACC00005456,CUST0001951,BR0010,Savings,Active,2024-08-06,54983.59,INR,2.83
ACC00005457,CUST0003379,BR0006,Savings,Dormant,2019-09-15,99597.37,INR,4.4
ACC00005458,CUST0003825,BR0029,Current,Active,2023-08-05,49013.51,INR,4.29
ACC00005459,CUST0002883,BR0029,Current,Active,2021-08-28,23016.24,INR,7.88
ACC00005460,CUST0006224,BR0029,Current,Dormant,2019-04-28,34345.54,INR,5.18
ACC00005461,CUST0002011,BR0046,RD,Active,2021-02-24,31980.94,EUR,2.94
ACC00005462,CUST0000494,BR0046,FD,Active,2025-03-07,23585.84,INR,3.56
ACC00005463,CUST0008114,BR0009,Savings,Active,2023-10-25,13465.27,INR,4.34
ACC00005464,CUST0001852,BR0032,Current,Active,2025-01-27,106704.65,INR,7.04
ACC00005465,CUST0005379,BR0048,Savings,Active,2019-11-19,25330.96,INR,7.09
ACC00005466,CUST0006648,BR0013,Savings,Active,2021-09-27,19222.89,INR,6.24
ACC00005467,CUST0007496,BR0046,Savings,Active,2025-11-21,24281.88,INR,3.9
ACC00005468,CUST0004944,BR0011,Current,Active,2022-01-26,12648.85,INR,3.52
ACC00005469,CUST0004637,BR0034,Savings,Dormant,2024-05-20,8353.45,INR,6.67
ACC00005470,CUST0007389,BR0029,FD,Active,2023-07-01,9938.73,INR,5.17
ACC00005471,CUST0006751,BR0012,Savings,Active,2019-02-10,79361.6,INR,5.61
ACC00005472,CUST0004842,BR0049,Savings,Active,2023-03-19,25357.07,INR,3.13
ACC00005473,CUST0009611,BR0031,Current,Active,2018-12-12,73369.01,INR,3.29
ACC00005474,CUST0005792,BR0041,Current,Active,2024-06-22,112414.35,INR,7.34
ACC00005475,CUST0008433,BR0022,Savings,Closed,2022-12-13,6299.59,INR,7.2
ACC00005476,CUST0002401,BR0026,Savings,Active,2022-10-15,16065.52,INR,7.86
ACC00005477,CUST0007518,BR0043,Current,Active,2025-03-23,209747.24,INR,7.17
ACC00005478,CUST0008286,BR0012,Savings,Active,2020-01-05,25547.44,INR,7.45
ACC00005479,CUST0003399,BR0035,RD,Active,2025-10-03,39699.85,INR,4.79
ACC00005480,CUST0009936,BR0049,Current,Active,2023-06-23,14617.59,INR,6.67
ACC00005481,CUST0004011,BR0038,Savings,Active,2020-04-08,271616.65,EUR,3.85
ACC00005482,CUST0004149,BR0004,NRI,Active,2022-06-02,11273.31,INR,4.65
ACC00005483,CUST0003969,BR0045,Savings,Dormant,2023-12-27,13751.96,INR,2.95
ACC00005484,CUST0009661,BR0049,Savings,Dormant,2025-12-12,31964.78,USD,3.41
ACC00005485,CUST0002678,BR0010,Current,Active,2018-04-12,27990.03,INR,8.12
ACC00005486,CUST0002406,BR0018,Current,Active,2021-06-15,11281.28,INR,4.92
ACC00005487,CUST0007647,BR0046,Savings,Active,2025-04-24,100228.86,INR,7.4
ACC00005488,CUST0001276,BR0048,Savings,Active,2025-01-18,97376.74,INR,5.36
ACC00005489,CUST0007316,BR0019,FD,Active,2018-03-19,8009.28,INR,2.97
ACC00005490,CUST0009262,BR0015,Savings,Dormant,2018-05-22,10922.38,INR,7.19
ACC00005491,CUST0001142,BR0023,Savings,Active,2018-04-24,12601.89,INR,6.61
ACC00005492,CUST0001567,BR0023,Savings,Active,2023-12-28,8744.65,INR,4.33
ACC00005493,CUST0007381,BR0021,Current,Active,2024-03-29,80696.54,INR,3.07
ACC00005494,CUST0006298,BR0026,Savings,Active,2024-04-21,16550.5,INR,8.46
ACC00005495,CUST0007615,BR0045,Savings,Active,2023-02-01,23960.4,INR,7.83
ACC00005496,CUST0009108,BR0034,FD,Active,2025-03-02,13577.6,INR,5.86
ACC00005497,CUST0005433,BR0041,Current,Active,2019-03-22,62453.01,INR,8.15
ACC00005498,CUST0004537,BR0013,Savings,Active,2025-06-14,190.86,USD,7.59
ACC00005499,CUST0005274,BR0025,Savings,Active,2018-07-24,1453594.99,INR,5.01
ACC00005500,CUST0003857,BR0044,RD,Active,2020-03-13,28895.09,INR,2.65
ACC00005501,CUST0002905,BR0033,FD,Closed,2021-06-04,24918.21,INR,5.54
ACC00005502,CUST0005989,BR0028,Current,Active,2023-04-07,2310.14,INR,4.95
ACC00005503,CUST0006299,BR0013,Savings,Active,2020-10-17,353816.24,INR,3.02
ACC00005504,CUST0005657,BR0027,Savings,Dormant,2018-06-09,4477.9,INR,5.81
ACC00005505,CUST0009994,BR0008,Current,Active,2022-12-26,428779.5,USD,5.46
ACC00005506,CUST0003794,BR0036,Current,Active,2025-07-01,13229.24,EUR,5.09
ACC00005507,CUST0001661,BR0043,Current,Dormant,2023-07-25,74177.1,INR,7.08
ACC00005508,CUST0007853,BR0006,Savings,Active,2026-02-09,5620.76,INR,4.32
ACC00005509,CUST0006094,BR0013,Savings,Active,2025-12-22,227733.88,INR,7.58
ACC00005510,CUST0006458,BR0020,Savings,Active,2019-02-10,7168.4,USD,3.59
ACC00005511,CUST0001619,BR0005,FD,Closed,2019-05-27,8663.38,USD,3.86
ACC00005512,CUST0000594,BR0045,FD,Closed,2023-06-16,6377.67,INR,4.22
ACC00005513,CUST0002071,BR0027,FD,Dormant,2020-08-28,69663.22,INR,5.13
ACC00005514,CUST0000648,BR0049,Savings,Active,2020-06-23,11048.44,INR,7.51
ACC00005515,CUST0001330,BR0019,RD,Dormant,2026-02-27,74926.19,INR,6.5
ACC00005516,CUST0001424,BR0001,FD,Active,2019-07-21,7550.59,INR,5.18
ACC00005517,CUST0005931,BR0004,Savings,Active,2018-12-26,71919.94,EUR,6.01
ACC00005518,CUST0009073,BR0002,Savings,Closed,2023-06-21,53583.87,INR,4.66
ACC00005519,CUST0007026,BR0044,Current,Dormant,2018-04-09,23369.78,INR,4.04
ACC00005520,CUST0001235,BR0026,Current,Active,2025-10-16,147957.77,INR,6.79
ACC00005521,CUST0009810,BR0033,FD,Dormant,2022-08-26,54495.75,INR,3.55
ACC00005522,CUST0005678,BR0044,Savings,Active,2018-12-04,10123.49,INR,2.92
ACC00005523,CUST0001457,BR0045,Savings,Active,2022-03-24,213841.55,INR,7.44
ACC00005524,CUST0005480,BR0038,Savings,Active,2020-05-18,123153.43,INR,6.62
ACC00005525,CUST0002831,BR0007,Savings,Active,2019-08-30,66648.62,INR,4.84
ACC00005526,CUST0009265,BR0029,Savings,Dormant,2023-01-10,17434.11,INR,5.25
ACC00005527,CUST0003733,BR0005,Savings,Active,2023-03-20,18352.57,INR,3.76
ACC00005528,CUST0007755,BR0009,FD,Active,2020-11-21,2891.78,INR,8.18
ACC00005529,CUST0007389,BR0013,Savings,Active,2019-07-01,3094.71,INR,8.24
ACC00005530,CUST0006880,BR0046,Savings,Active,2018-05-31,88995.02,INR,7.88
ACC00005531,CUST0007174,BR0040,FD,Closed,2018-05-25,3683.18,INR,7.79
ACC00005532,CUST0001079,BR0048,Savings,Active,2022-05-26,15387.36,INR,7.45
ACC00005533,CUST0007183,BR0046,Current,Active,2026-02-04,82878.32,INR,4.26
ACC00005534,CUST0004619,BR0029,RD,Active,2024-03-11,1976.69,INR,5.84
ACC00005535,CUST0005503,BR0018,Savings,Active,2025-07-22,26900.64,INR,6.0
ACC00005536,CUST0005496,BR0030,Savings,Dormant,2021-05-11,49045.16,INR,8.15
ACC00005537,CUST0004915,BR0010,RD,Active,2018-08-05,14241.81,INR,3.99
ACC00005538,CUST0005797,BR0019,Savings,Dormant,2018-08-07,5223.4,INR,5.78
ACC00005539,CUST0007353,BR0048,Savings,Active,2018-09-06,5773.92,INR,3.44
ACC00005540,CUST0000088,BR0009,FD,Active,2019-03-01,73254.22,INR,2.85
ACC00005541,CUST0005875,BR0021,Savings,Active,2022-06-11,9143.8,INR,3.65
ACC00005542,CUST0004452,BR0001,Savings,Active,2025-11-05,5069.06,INR,3.24
ACC00005543,CUST0001089,BR0041,Savings,Active,2022-03-17,21081.77,INR,3.27
ACC00005544,CUST0000654,BR0026,Savings,Active,2018-08-08,12439.64,INR,7.05
ACC00005545,CUST0003110,BR0014,Current,Active,2025-03-07,89725.49,INR,5.22
ACC00005546,CUST0001398,BR0039,Savings,Active,2019-12-05,215839.42,INR,7.71
ACC00005547,CUST0004761,BR0029,Current,Active,2021-06-04,1771.02,INR,3.79
ACC00005548,CUST0002428,BR0043,Current,Active,2023-02-13,14977.96,INR,6.75
ACC00005549,CUST0002085,BR0007,Current,Dormant,2020-04-16,191695.91,INR,4.33
ACC00005550,CUST0008931,BR0024,Current,Active,2018-03-24,5969.81,INR,6.53
ACC00005551,CUST0003000,BR0027,Savings,Active,2024-05-26,20304.82,INR,5.6
ACC00005552,CUST0004430,BR0042,Savings,Closed,2022-01-20,252574.24,INR,3.39
ACC00005553,CUST0002467,BR0002,Current,Active,2026-03-07,8363.25,INR,8.18
ACC00005554,CUST0000881,BR0002,Current,Active,2024-07-17,55369.48,INR,2.87
ACC00005555,CUST0007951,BR0016,Current,Active,2019-09-14,18252.56,INR,5.32
ACC00005556,CUST0006738,BR0012,Current,Active,2025-09-21,103255.74,INR,6.8
ACC00005557,CUST0009729,BR0040,Current,Active,2020-07-28,61198.59,INR,7.78
ACC00005558,CUST0006596,BR0026,Savings,Active,2021-04-21,8133.8,EUR,8.49
ACC00005559,CUST0005037,BR0010,Savings,Active,2023-04-29,2587.19,INR,6.02
ACC00005560,CUST0008632,BR0015,Current,Active,2018-11-13,9806.44,INR,8.41
ACC00005561,CUST0002047,BR0048,Savings,Active,2023-11-05,5201.89,INR,5.82
ACC00005562,CUST0002195,BR0025,Savings,Active,2022-10-06,30676.79,INR,6.35
ACC00005563,CUST0009078,BR0004,Current,Active,2021-12-08,2255.41,INR,6.55
ACC00005564,CUST0008490,BR0026,FD,Active,2018-05-15,3644.15,INR,6.76
ACC00005565,CUST0006514,BR0023,Savings,Active,2023-01-08,3613.61,INR,5.14
ACC00005566,CUST0000894,BR0037,Current,Active,2020-09-09,920.05,INR,8.4
ACC00005567,CUST0007401,BR0049,Savings,Active,2020-07-27,9942.1,INR,4.84
ACC00005568,CUST0000660,BR0042,Savings,Active,2023-08-31,28214.06,INR,3.79
ACC00005569,CUST0000124,BR0004,Savings,Active,2020-02-08,14909.11,INR,6.51
ACC00005570,CUST0000248,BR0001,Current,Active,2023-10-02,177.34,EUR,5.0
ACC00005571,CUST0009678,BR0001,Current,Active,2024-08-04,135997.41,INR,3.28
ACC00005572,CUST0001406,BR0039,Savings,Active,2023-03-16,6537.1,INR,3.61
ACC00005573,CUST0007104,BR0003,Savings,Active,2020-08-05,28888.4,INR,7.57
ACC00005574,CUST0001130,BR0048,RD,Dormant,2022-05-25,335613.21,INR,5.28
ACC00005575,CUST0004774,BR0048,Current,Active,2023-02-28,207302.29,INR,2.54
ACC00005576,CUST0009666,BR0015,Current,Active,2025-09-22,4649.59,INR,8.09
ACC00005577,CUST0006714,BR0043,Savings,Active,2018-04-21,15997.34,INR,3.86
ACC00005578,CUST0002528,BR0018,NRI,Active,2023-09-07,1838570.91,INR,6.07
ACC00005579,CUST0007026,BR0021,Savings,Dormant,2022-07-20,3657.99,INR,7.85
ACC00005580,CUST0000469,BR0008,Savings,Active,2018-03-30,9500.28,INR,8.04
ACC00005581,CUST0006510,BR0025,Current,Dormant,2025-12-13,9302.55,INR,7.51
ACC00005582,CUST0006902,BR0032,Savings,Active,2020-03-26,559.37,INR,7.66
ACC00005583,CUST0005022,BR0006,Savings,Active,2022-10-24,51720.29,INR,6.16
ACC00005584,CUST0001919,BR0050,Current,Dormant,2019-01-23,24551.58,INR,7.31
ACC00005585,CUST0008531,BR0040,Savings,Active,2020-02-22,134289.14,INR,6.0
ACC00005586,CUST0007464,BR0020,Savings,Active,2021-11-11,7897.55,INR,3.41
ACC00005587,CUST0003698,BR0049,Current,Active,2024-11-05,17417.07,INR,6.98
ACC00005588,CUST0003834,BR0029,Savings,Active,2021-05-02,88713.46,INR,5.59
ACC00005589,CUST0004451,BR0005,Savings,Closed,2025-05-18,74580.23,INR,5.94
ACC00005590,CUST0005188,BR0035,Savings,Active,2021-10-24,14287.31,INR,8.24
ACC00005591,CUST0006293,BR0019,Current,Active,2020-06-29,21242.86,INR,2.9
ACC00005592,CUST0000246,BR0039,Current,Active,2020-01-04,5132.58,INR,7.02
ACC00005593,CUST0005796,BR0012,Savings,Active,2018-12-22,171953.44,INR,8.35
ACC00005594,CUST0009179,BR0033,Savings,Active,2022-02-05,122098.86,USD,4.95
ACC00005595,CUST0008839,BR0035,NRI,Closed,2024-09-27,90347.39,INR,3.0
ACC00005596,CUST0007037,BR0042,Savings,Active,2025-10-20,7560.3,INR,8.0
ACC00005597,CUST0008636,BR0038,Current,Active,2022-07-27,23820.19,INR,5.44
ACC00005598,CUST0005304,BR0048,Savings,Active,2019-01-09,33373.43,INR,5.46
ACC00005599,CUST0008479,BR0046,Current,Dormant,2023-07-09,14914.82,INR,2.63
ACC00005600,CUST0006840,BR0008,FD,Active,2025-05-11,17025.75,INR,4.02
ACC00005601,CUST0009041,BR0038,RD,Active,2025-09-28,9965.82,INR,7.41
ACC00005602,CUST0009701,BR0031,RD,Active,2025-08-09,5708.32,INR,3.9
ACC00005603,CUST0000335,BR0011,Savings,Active,2018-07-17,3841.05,INR,4.41
ACC00005604,CUST0000887,BR0004,Savings,Dormant,2019-04-24,108818.38,INR,4.09
ACC00005605,CUST0004268,BR0040,FD,Active,2023-02-25,10823.18,INR,4.05
ACC00005606,CUST0000875,BR0005,Current,Active,2022-08-27,21993.11,USD,5.72
ACC00005607,CUST0002567,BR0042,Savings,Active,2020-05-19,26882.82,INR,7.07
ACC00005608,CUST0001331,BR0022,Savings,Dormant,2021-10-24,58274.58,INR,3.68
ACC00005609,CUST0001774,BR0044,Savings,Dormant,2020-09-01,257562.73,USD,6.39
ACC00005610,CUST0008092,BR0017,Savings,Active,2024-04-04,35072.03,INR,6.94
ACC00005611,CUST0003754,BR0020,Savings,Active,2025-04-23,26963.73,INR,5.46
ACC00005612,CUST0004507,BR0043,FD,Active,2019-07-31,49731.49,INR,3.43
ACC00005613,CUST0001445,BR0012,Savings,Active,2023-01-01,3825.07,INR,5.13
ACC00005614,CUST0006631,BR0044,Savings,Active,2022-06-12,90679.93,INR,7.42
ACC00005615,CUST0007974,BR0017,Current,Active,2018-11-16,46778.65,INR,4.2
ACC00005616,CUST0004596,BR0027,Savings,Active,2023-11-24,51393.99,INR,6.31
ACC00005617,CUST0000568,BR0023,Current,Active,2021-02-08,10461.41,INR,3.61
ACC00005618,CUST0009890,BR0005,Savings,Active,2018-10-13,10810.5,INR,3.72
ACC00005619,CUST0004765,BR0049,Savings,Active,2026-03-09,38061.85,INR,6.44
ACC00005620,CUST0006637,BR0028,Current,Active,2022-03-23,17887.23,EUR,6.87
ACC00005621,CUST0005808,BR0037,Savings,Active,2018-03-21,54299.97,INR,7.79
ACC00005622,CUST0009293,BR0030,Savings,Active,2021-01-13,26459.86,INR,5.79
ACC00005623,CUST0000046,BR0045,Savings,Closed,2023-05-05,24183.01,INR,4.89
ACC00005624,CUST0002807,BR0029,Savings,Active,2022-10-26,6473.96,INR,7.85
ACC00005625,CUST0009731,BR0014,NRI,Active,2019-09-09,273.25,INR,3.17
ACC00005626,CUST0002784,BR0008,Savings,Active,2020-11-03,32378.48,EUR,7.82
